194699,23677160
6096495,8176753
13013565,23677111
14982354,23677135
7246866,23677117
5230077,6096495
6117836,23677118
1675508,23677114
17330678,23677112
9083667,23677117
16533776,23677115
12125237,23677161
15808601,23677117
10339481,23677118
15436807,23677118
20740764,23677117
14212842,23677115
12056912,23677126
7087213,23677128
3422789,23677118
761427,23677119
15710030,23677115
945221,23677116
1082202,6096495
15265904,23677119
17494340,23677117
15643437,23677114
11238360,23677114
16394747,23677117
16680859,23677115
21969557,23677116
10914153,23677116
10879690,23677116
15577730,23677114
13735076,23677119
11832425,23677134
6614297,23677118
11795621,23677118
12150143,23677115
20970521,23677119
17634024,23677124
18419368,23677118
12960565,23677116
17741404,23677118
1720558,23677129
8343442,23677118
19702642,23677112
7904004,23677118
14655038,23677119
2520371,23677161
13733915,23677113
20632410,23677113
629650,23677117
3986208,23677115
23077186,23677134
6096495,22963132
22867350,23677114
19657055,23677115
19684459,23677167
11376832,23677115
632401,23677119
5421400,23677117
20695705,23677115
15052734,23677119
341834,23677161
4773771,23677111
15416376,23677117
13315204,23677116
13072254,23677119
13604544,23677119
10649344,23677118
576161,23677111
12396176,23677115
15710025,23677114
6970788,23677194
22147070,23677118
12052618,23677118
12705441,23677119
20449742,23677160
5114196,23677117
2082129,23677159
6861225,23677117
5610665,23677114
7781817,23677116
8567433,23677116
1715447,23677118
21600956,23677115
20742184,23677116
14925428,23677159
19338729,23677112
22051761,23677116
17296453,23677115
8320309,23677118
18277786,23677114
1292509,23677160
7695924,23677119
5579109,23677115
8445368,23677112
21957770,23677116
9582949,23677119
22347493,23677119
1903826,23677119
7603498,23677114
22846058,23677115
17321196,23677114
14658378,23677114
10904608,23677161
8877988,23677116
5838822,23677118
6500609,23677119
14827948,23677111
12907291,23677115
12983398,23677117
16280721,23677115
1790868,23677158
1122716,23677114
6919873,23677114
7224822,23677119
1598529,23677117
18298344,23677142
1769603,23677111
12780415,23677117
7195987,23677116
834779,23677161
12358637,23677111
23214791,23677119
13148772,23677115
18565705,23677118
3906993,23677117
3903113,23677116
19341035,23677116
5440626,23677114
5045367,23677112
20931908,23677119
19764172,23677119
5424966,23677117
1225096,23677129
17909307,23677119
7793352,23677147
8594466,23677117
3893549,23677118
12504678,23677117
8316568,23677135
6416670,23677118
13861668,23677116
15947608,23677115
10514802,23677146
3395727,23677128
16205717,23677138
2587579,23677118
21295765,23677118
1093412,23677115
12231346,23677115
7672847,23677111
621702,23677142
1370287,23677115
430591,23677137
18604391,23677119
15363466,23677114
21758964,23677113
5252276,23677117
12235823,23677117
19313024,23677117
15635083,23677134
5846850,23677119
21892627,23677118
7836491,23677119
8578220,23677117
12383311,23677119
13631299,23677116
8162625,23677117
6096495,16720763
8219404,23677116
4184555,23677118
8749509,23677119
9086302,23677144
5008747,23677111
7048498,23677119
361703,23677118
293322,23677114
19092243,23677116
16935508,23677115
13463199,23677114
5086160,23677117
2175427,23677114
12729097,23677117
14280687,23677115
16502635,23677117
2548749,23677118
1022741,23677116
21003609,23677115
657769,23677116
20141485,23677114
10768540,23677118
17376179,23677119
361709,23677116
15199808,23677114
17746083,23677115
14542787,23677115
975316,23677111
8971455,23677158
12545413,23677139
4150953,23677119
14066794,23677114
10048061,23677114
3458337,23677115
346495,23677116
17824051,23677116
15917690,23677115
2433304,23677112
6442355,23677117
5042647,23677112
11433967,23677150
21665874,23677119
10951787,23677161
18222941,23677118
7453795,23677114
6442357,23677117
8261721,23677118
19549714,23677114
14455996,23677117
6096495,8383076
10415378,23677116
21802592,23677119
4164831,23677116
5169138,23677111
8701843,23677119
10074197,23677118
3455666,23677139
8665453,23677126
557730,23677114
14280248,23677118
18291020,23677117
22949365,23677147
17690080,23677115
3944602,23677143
10898220,23677118
19176102,23677118
22103439,23677117
975316,23677113
18650829,23677119
20523998,23677125
8493777,23677116
10350870,23677116
5463029,23677113
17150641,23677112
552490,23677118
3632483,23677115
10450676,23677115
10696398,23677119
5083251,23677115
16476707,23677116
3070612,23677117
23525964,23677117
14677263,23677118
13057347,23677114
19164581,23677116
11806065,23677113
13207139,23677115
107888,23677214
22464475,23677117
7962752,23677115
3122155,23677113
17666537,23677116
11333239,23677114
15220197,23677117
3060151,23677125
14912290,23677116
23312265,23677119
731775,23677116
11921011,23677119
14373106,23677115
19652200,23677112
10871323,23677113
15363735,23677117
22220227,23677173
9547226,23677112
15791951,23677116
4559146,23677135
284653,23677114
12721603,23677114
13650583,23677119
9071440,23677119
15603025,23677128
6780665,23677161
13318657,23677116
12906796,23677114
5767807,23677115
22918695,23677115
4843100,23677116
8352857,23677112
6546311,23677116
20919159,23677117
19388508,23677114
17650945,23677118
1075313,23677114
1243836,23677135
14822777,23677117
785122,23677116
2468730,23677119
23291141,23677114
9939530,23677114
13155274,23677118
10709880,23677115
9093132,23677115
11039579,23677156
23425781,23677119
9734556,23677118
10056156,23677157
21519872,23677117
1171469,23677119
604003,23677140
4898512,23677114
17462475,23677118
1237370,23677114
10438134,23677114
5965647,23677119
19091634,23677115
23563863,23677114
11667682,23677118
12950867,23677160
5195854,23677115
21248118,23677137
8351510,23677119
401640,23677116
11656036,23677111
20415294,23677114
1068658,23677114
3694410,23677114
6096495,8354977
23066611,23677137
17136615,23677113
268630,23677139
3027743,23677111
15608809,23677118
15502176,23677136
19658643,23677134
20638313,23677113
63062,23677118
16102345,23677117
10319198,23677113
8931240,23677114
13033086,23677116
11876993,23677131
21229701,23677115
249220,23677118
3424893,23677113
13302278,23677113
7318263,23677150
3806087,23677112
22954823,23677115
21319623,23677118
21638453,23677116
17102620,23677118
13510716,23677142
19973331,23677119
19285532,23677112
20559410,23677116
8780694,23677119
209396,23677136
17007502,23677114
1284429,23677117
18489994,23677116
16065224,23677119
11536147,23677119
251248,23677116
21535570,23677114
23241523,23677119
15519988,23677118
7151012,23677116
18220755,23677117
1692778,23677112
11232185,23677115
4077308,23677118
9885798,23677112
16000090,23677114
7691868,23677117
19068322,23677138
6614293,23677117
15160311,23677116
9304372,23677117
3423438,23677158
21975463,23677113
9588976,23677111
14379674,23677116
23077187,23677117
16358702,23677115
452015,23677143
8110401,23677115
2565804,23677114
9935949,23677119
6911483,23677118
6364270,23677118
22657317,23677117
6846190,23677116
329102,23677111
18826182,23677116
1700128,23677112
3611959,6096495
848294,23677116
2226410,23677116
19498656,23677116
16044287,23677119
5433650,23677116
8512901,23677116
5176682,23677138
5967485,23677159
6096495,20525300
1132652,23677112
19914230,23677135
15015352,23677113
651118,23677118
13709115,23677115
13613862,23677119
2489747,23677112
18680875,23677114
21348105,23677150
6178644,23677118
13304820,23677115
8341558,23677118
17236841,23677118
9147826,23677114
1068664,23677117
4321855,23677118
22310960,23677116
12705431,23677116
20222394,23677117
7992460,23677161
4167000,23677118
9283620,23677112
7334698,23677113
10150059,23677150
316280,23677118
6781168,23677115
18387495,23677117
4673792,23677115
5041055,23677118
18142177,23677119
14697414,23677117
16062678,23677159
14120475,23677117
22379289,23677118
19091624,23677116
6420684,23677113
9167813,23677115
2028366,23677117
14251301,23677114
16503815,23677114
10796849,23677114
10107061,23677119
12973490,23677111
2873285,23677117
20639688,23677118
17952594,23677118
15372189,23677115
6861231,23677115
9594704,23677111
15493334,23677116
11471688,23677115
15248662,23677115
2709778,23677160
20067807,23677139
16179229,23677114
12909012,23677118
1183792,23677116
22725181,23677114
11392635,23677116
14776433,23677115
13565765,23677114
14089150,23677115
11733747,23677159
11163389,23677115
536552,23677114
4948146,23677118
20228769,23677113
9999618,23677117
9016195,23677160
3844508,23677115
764605,23677117
9686721,23677111
1810048,23677119
21313136,23677112
13690911,23677118
420195,23677140
17157616,23677111
6096495,12033632
12235225,23677116
15922150,23677116
19739838,23677114
13491322,23677116
7310223,23677180
16525323,23677114
11238352,23677115
1868161,23677134
6096495,13514528
4672805,23677113
2945641,23677117
3154326,23677114
23540146,23677117
6973739,23677118
14957244,23677140
1083801,23677114
18588661,23677116
862541,23677215
20707425,23677112
18358127,23677119
14394464,23677111
15402921,23677114
264787,23677215
4883657,23677116
5585951,23677114
8233624,23677144
14445434,23677115
22382073,23677117
10834349,23677115
3364501,23677114
12501248,23677114
21224444,23677142
2059217,23677119
18661851,23677112
19664096,23677116
916111,23677116
2135864,23677112
7021087,23677118
19439446,23677114
6948004,23677115
16699174,23677115
23539474,23677118
14167710,23677119
8501503,23677118
17930415,23677115
10709616,23677115
17018366,23677115
12334376,23677111
6129925,23677118
11876636,23677158
17672680,23677117
10138734,23677114
5264639,23677118
7130333,23677222
15833569,23677113
8727080,23677117
9164570,23677118
19657489,23677113
11866412,23677117
155250,23677115
3471550,23677116
22696676,23677117
16277402,23677141
21890278,23677117
23008025,23677119
1212851,23677115
3337544,23677117
7660422,23677114
15022062,23677117
1087412,23677112
10641247,23677112
4414832,23677114
2916560,6096495
4954375,23677115
21842179,23677116
7079288,23677115
873019,23677183
26875,23677118
9671632,23677114
23159702,23677117
19294173,23677118
7676271,23677112
21430905,23677115
2986632,23677117
5322054,23677118
18263659,23677115
2987533,23677115
3383613,23677117
4099213,23677128
746332,23677111
20328066,23677115
17825127,23677118
19296137,23677117
13181322,23677118
20647417,23677116
751669,23677115
12205859,23677115
100258,23677141
22702520,23677119
21712552,23677114
364577,23677114
4907862,23677149
20626784,23677118
9339831,23677119
1803768,23677115
6096495,7631803
22979685,23677117
10407212,23677143
11512377,23677115
16704286,23677114
9939531,23677118
19135038,23677111
5519122,23677117
12791041,23677112
11591058,23677119
861622,23677118
3475016,23677118
16165219,23677111
17482506,23677119
16892170,23677123
20296441,23677116
22867349,23677115
15590249,23677116
9000998,23677113
9748659,23677159
2404010,23677139
8080482,23677118
13181331,23677114
881464,23677114
16179237,23677116
11116106,23677115
12332885,23677117
13621958,23677118
20446059,23677115
4551523,23677118
13787170,23677118
14003895,23677114
10048072,23677117
22340219,23677119
18890648,23677115
10602127,23677117
4709615,23677115
13289220,23677111
18008483,23677119
2938917,23677116
22213265,23677117
23243240,23677115
20404300,23677114
16193685,23677179
21283007,23677114
23307336,23677114
1404981,23677114
801834,23677142
13795695,23677112
204475,23677186
3377948,23677141
19105819,23677159
16642815,23677118
19359314,23677116
17329206,23677115
19678453,23677116
1556412,23677114
270330,23677117
12954688,23677119
680399,23677116
19657055,23677118
15112617,23677117
5768142,23677116
10204070,23677115
3754198,23677114
21196649,23677114
98022,23677114
147747,23677116
22814718,23677118
1776018,23677113
276366,23677118
3639032,23677113
7411187,23677113
22904278,23677114
18441687,23677116
1442988,23677119
22938127,23677149
19906052,23677113
23224314,23677118
783165,23677117
3642783,23677117
11116108,23677119
2922568,23677119
21554477,23677133
1681974,23677161
10854260,23677115
6151586,23677159
309252,23677118
428328,23677114
12466047,23677115
9705660,23677118
13354644,23677113
8083902,23677115
4943403,6096495
6481641,23677117
1599544,23677119
23472399,23677114
21833742,23677112
22570405,23677116
15391412,23677114
10603762,23677119
12677158,23677114
21178827,23677114
21773256,23677115
672107,23677117
5836373,23677115
7017886,23677115
7857846,23677119
12776697,23677112
835252,23677114
2635761,23677116
14313657,23677114
21682902,23677113
10884652,23677114
7727180,23677113
12796710,23677117
11394301,23677117
4357898,23677115
8122240,23677116
6096495,16513274
1179672,23677115
14344016,23677118
14854253,23677115
20300278,23677116
11703416,23677112
8546233,23677115
16680859,23677116
5187255,23677117
19110206,23677119
10273780,23677116
18566532,23677161
608277,23677117
21538521,23677143
15681547,23677159
18194579,23677119
18795420,23677116
4262702,23677116
727898,23677115
562159,23677118
4186597,23677118
19921238,23677116
14770551,23677118
17163987,23677114
640916,23677193
14810108,23677114
19279851,23677117
9282710,23677115
20291940,23677114
22808528,23677118
23216115,23677144
18896489,23677119
651340,23677114
16946102,23677113
14481927,23677113
15517765,23677118
16580783,23677115
7883040,23677136
6525280,23677119
12844047,23677119
10331973,23677115
17369417,23677115
14767587,23677118
275928,23677187
13558690,23677136
3945431,23677150
9308720,23677116
22398602,23677114
11133954,23677116
19359314,23677118
12205914,23677116
10696196,23677116
15042633,23677118
9077372,23677118
23319087,23677112
491331,23677114
3397343,23677117
22468512,23677119
9187589,23677115
13631255,23677117
4437566,23677114
23120413,23677118
1538524,23677113
6808565,23677114
17106034,23677117
1480928,23677112
21925743,23677117
5518165,23677118
140194,23677119
12291332,23677119
7348583,23677116
1540001,23677111
18315651,23677118
228493,23677117
7183871,23677114
9738153,23677115
21224444,23677139
6292205,23677161
8133478,23677111
8915745,23677116
13463200,23677119
616069,23677117
22593826,23677114
22309320,23677118
534543,23677135
15053567,23677118
18033182,23677115
20032535,23677117
6463351,23677159
12895405,23677119
14455323,23677119
13743729,23677115
23365850,23677119
16675074,23677112
21216709,23677116
14378056,23677115
15588811,23677112
12788284,23677115
477349,23677116
17208497,23677117
12871622,23677114
16359355,23677115
14985952,23677118
12303851,23677160
94629,23677118
7393708,23677117
6724499,23677119
7907260,23677118
9805889,23677112
16062741,23677159
15777204,23677117
19138029,23677115
7662608,23677116
534601,23677142
18033785,23677118
12304480,23677119
19324957,23677117
8640789,23677140
10628958,23677112
14456151,23677113
2862317,23677193
14966556,23677136
14519001,23677117
1966622,23677115
881683,23677116
19014021,23677119
7197525,23677117
5411659,23677111
1794107,23677118
14064738,23677114
3540331,23677119
17389924,23677116
21345653,23677116
14280710,23677119
1607871,23677115
16390672,23677116
10455031,23677118
21524576,23677114
252999,23677133
20210699,23677113
16637390,23677117
12552641,23677117
19175345,23677118
7032993,23677115
534601,23677139
5930033,23677117
19156988,23677159
12093815,23677119
2916645,23677115
2470935,23677118
14671024,23677137
5269348,23677113
18097962,23677111
10549790,23677115
912635,23677113
7300147,23677117
2882351,23677115
746270,23677114
22996356,23677132
5021353,23677114
20225784,23677116
4921243,23677119
22192546,23677115
534601,23677143
15399456,23677118
6079852,23677111
1259622,23677127
14783947,23677114
43239,23677144
2800105,23677117
11917734,23677131
11456652,23677115
103792,23677118
3686786,23677117
23015981,23677117
23423470,23677134
11582213,23677115
1369493,23677118
16310698,23677117
21258448,23677111
26067,23677118
2543562,23677118
23041225,23677116
6648762,23677117
16841521,23677160
14585279,23677117
16499261,23677114
6583445,23677115
9704205,23677119
6070315,23677145
21424511,23677117
16962088,23677116
4406526,23677113
16707050,23677111
19322901,23677111
10463658,23677114
7900009,23677115
392061,23677116
16429977,23677114
11210018,23677117
5005785,23677111
20763564,23677115
2074626,23677114
6819512,23677118
1526704,23677114
1858162,23677135
19992784,23677115
7219315,23677118
12705406,23677115
18690973,23677118
4417563,23677111
11070842,23677114
7985654,23677117
18885638,23677113
9454735,23677116
2584059,23677156
7638024,23677116
16044284,23677119
20465106,23677148
543074,23677113
3578594,23677115
10722957,23677119
12293836,23677159
5767139,23677114
17773296,23677116
4566380,23677119
17166222,23677115
10085373,23677118
1607871,23677117
2065555,23677112
7305833,23677119
9557167,23677111
16399629,23677159
16544811,23677118
14809762,23677114
20684353,23677160
13816118,23677116
18880057,23677118
12174524,23677118
3903103,23677119
5572010,23677116
21245886,23677118
818459,23677117
17823019,23677131
545588,23677114
3054370,23677118
303385,23677118
6096495,20919177
19944975,23677113
11322576,23677115
7916367,23677114
16491858,23677112
13223240,23677114
6416443,23677119
2383043,23677112
8640789,23677141
317452,23677117
2685218,6096495
2131895,23677118
6577338,23677119
2884449,23677116
15710629,23677117
15609070,23677119
15884071,23677117
7843313,23677117
21790543,23677161
17038845,23677119
23049879,23677119
16641048,23677114
21530654,23677115
3183636,23677115
22805245,23677116
5917725,23677146
9225872,23677116
15586778,23677116
6243925,23677119
812503,23677119
3001118,23677115
671132,23677114
11238651,23677119
14309863,23677140
14189863,23677116
19933669,23677145
14775351,23677114
21227479,23677119
14459943,23677118
22420473,23677160
123958,23677114
4992496,23677119
1512054,23677115
4260482,23677119
21248118,23677139
14908608,23677119
6238685,23677118
17393359,23677117
638180,23677142
13058378,23677119
5812488,23677115
4789369,23677117
14592401,23677119
17171684,23677111
22588602,23677117
16868323,23677131
475265,23677112
5054025,23677119
9092558,23677161
8494546,23677118
2909265,23677116
18354267,23677117
17277069,23677118
5948543,23677114
7033402,23677116
17405080,23677119
15293390,23677117
9412993,23677119
9631905,23677115
21201951,23677115
6253631,23677115
12108999,23677117
16995841,23677119
22156751,23677119
15288584,23677118
12777398,23677117
12065428,23677111
5433640,23677116
8571054,23677118
15771374,23677119
16178705,23677113
7561967,23677141
3003105,23677118
23015995,23677118
18892244,23677114
20189325,23677119
17108585,23677112
79302,23677115
20293557,23677116
21108424,23677117
8103942,23677117
19638201,23677116
9357329,23677119
16515142,23677114
4951725,23677118
22584709,23677133
5322055,23677118
799491,23677119
4977540,23677119
11575136,23677119
8678948,23677112
15324331,23677119
11917735,23677123
7440676,23677115
14809762,23677119
14405069,23677115
16341273,23677113
21591428,23677114
8309467,23677117
20370107,23677112
4298930,23677150
10529577,23677119
6346443,23677113
21109497,23677116
2755270,23677111
15710014,23677116
14247155,23677112
19134269,23677119
11156319,23677114
9118679,23677158
7556775,23677118
20022641,23677117
18184599,23677119
19319589,23677116
4843558,23677114
8043611,23677112
30530,23677116
763493,23677111
333987,23677133
19594599,23677117
16187550,23677118
3481236,23677114
15355895,23677160
20496084,23677114
12297487,23677159
22867241,23677111
9838495,23677112
8030634,23677119
3422782,23677116
18210030,23677144
1508164,23677112
10242509,23677114
5950068,23677111
23056990,23677114
14362217,23677138
23413736,23677117
16962093,23677115
3285101,23677114
9815072,23677118
6600541,23677115
7884350,23677118
3317995,23677118
3473212,23677112
17614127,23677115
23567836,23677116
16395911,23677118
12419693,23677150
12162960,23677111
14048182,23677119
17680005,23677116
16845862,23677117
15973424,23677115
1013023,23677119
19794967,23677114
9647122,23677116
3840453,23677114
5037609,23677112
7935026,23677119
17755953,23677114
10460747,23677158
638436,23677118
11073822,23677117
21822039,23677160
22055749,23677113
14654757,23677114
18588656,23677115
8122236,23677115
2884219,23677156
20856401,23677118
23041225,23677119
11061796,23677119
14473115,23677111
10606687,23677117
13213995,23677118
4162692,23677111
1699394,23677113
19170235,23677139
15416617,23677116
20620504,23677115
1644454,23677114
1775942,23677112
19687988,23677146
23188198,23677112
8167130,23677112
12695870,23677118
7329564,23677118
22271590,23677114
10696396,23677117
16658096,23677115
19944681,23677119
14543929,23677140
22216649,23677111
612644,23677114
798195,23677119
20782595,23677118
4519114,23677112
12138175,23677161
15146181,23677117
11509169,23677118
19325342,23677115
15665041,23677116
8803805,23677117
14568593,23677116
6372356,23677119
23064411,23677116
11169672,23677118
8932816,23677113
8974345,23677111
8376466,23677119
744373,23677136
15062994,23677114
7696356,23677117
9392644,23677116
7527517,23677118
8803453,23677116
891614,23677117
23125243,23677111
12667314,23677114
2330583,23677113
8944279,23677111
2492109,23677122
19508843,23677118
8818628,23677115
12337362,23677149
3226698,23677118
12855957,23677116
12797282,23677116
1365759,23677117
14663861,23677118
21430,23677119
23272391,23677158
4767321,23677119
12199240,23677159
18375791,23677117
18471871,23677116
10628598,23677118
22128370,23677116
14018207,23677118
15007651,23677119
20306078,23677117
22271248,23677115
22264425,23677116
21749993,23677116
4857403,23677116
14363027,23677116
17306849,23677116
15895671,23677111
5683444,23677150
377880,23677113
7992064,23677114
22708177,23677112
1046752,23677114
922345,23677117
1513683,23677116
10604859,23677160
6436206,23677118
11060785,23677116
16179216,23677117
18195233,23677117
20466551,23677158
17945242,23677117
14068138,23677139
8237647,23677111
7231898,23677114
7690907,23677119
19751463,23677114
5834681,23677158
21191486,23677118
3702663,23677119
23243240,23677117
129098,23677112
10110086,23677115
16179222,23677118
4772866,23677113
10083188,23677161
4526654,23677115
2938917,23677119
18216127,23677116
12651001,23677119
22462064,23677115
12396781,23677113
9057086,23677118
14702438,23677124
23008862,23677138
3873638,23677141
4195183,23677112
12070664,23677118
15663509,23677115
14095674,23677133
20434529,23677118
12603037,23677116
14345753,23677159
16892533,23677118
2287105,23677118
12304007,23677119
10335128,23677113
343866,23677159
7039020,23677114
19490226,23677115
7451838,23677112
18255587,23677114
4698268,23677117
11128255,23677112
23596004,23677144
10865136,23677114
17683621,23677118
8529328,23677114
6514208,23677194
16367619,23677118
9390917,23677114
14830975,23677119
15482645,23677117
13521129,23677115
17871034,23677116
19274158,23677119
5328044,23677119
6524071,23677115
22816436,23677115
21377696,23677114
3921757,23677112
3448451,23677115
22197932,23677116
18588653,23677119
11637868,23677118
15544683,23677119
4600730,23677133
4593025,23677147
12070490,23677112
20352372,23677117
18615794,23677118
23051318,23677168
11971008,23677119
8049583,23677115
9414707,23677117
1072395,23677161
7631367,23677148
18691669,23677116
23049879,23677114
3704402,23677113
22407232,23677117
22191067,23677114
15114425,23677118
20763074,23677116
15224826,23677117
16912326,23677111
19190719,23677114
2861838,23677119
161473,23677117
640820,23677116
12280393,23677111
22930151,23677113
23515225,23677114
14758866,23677112
8992353,23677115
1902414,23677158
11778877,23677114
3371793,23677114
4366180,23677115
20588530,23677116
12313981,23677119
6096495,13737232
15849057,23677160
15094508,23677117
22887525,23677119
1841966,23677119
17339897,23677118
11392473,23677117
13029422,23677146
22699761,23677119
9248944,23677117
19293687,23677118
13493147,23677146
12877716,23677114
1404984,23677117
12788282,23677119
12143312,23677114
22503444,23677119
14696011,23677114
19949577,23677111
13827798,23677112
1685612,23677112
468621,23677142
18191853,23677117
11073798,23677119
15426838,23677116
1101918,23677116
12726470,23677173
7690569,23677115
8683100,23677118
3126010,23677144
4233019,23677118
9530952,23677117
3906986,23677116
13431151,23677119
6938602,23677117
17153459,23677116
14164518,23677116
15427612,23677117
22037876,23677130
7257355,23677114
15169806,23677113
21773256,23677118
4576157,23677118
2131915,23677114
23617913,23677119
14970549,23677114
5549432,23677114
20375932,23677119
2987548,23677114
12269913,23677113
3148091,23677115
15004732,23677180
5976315,23677112
21584023,23677114
21067356,23677119
23064703,23677115
6062731,23677148
11599490,23677116
4229311,23677115
16458721,23677112
15629610,23677150
14100714,23677119
666553,23677119
5080964,23677115
16744830,23677115
12466599,23677117
1189947,23677115
15218407,23677115
4977562,23677119
18418777,23677117
14890462,23677114
13028836,23677119
19302184,23677144
8461515,23677159
9248944,23677118
19757122,23677115
7527517,23677116
15503892,23677111
4361250,23677113
18427016,23677119
17796527,23677118
9221058,23677114
4624783,23677115
7234820,23677114
1225116,23677126
16494067,23677111
1416018,23677117
789142,23677140
14308851,23677116
4150982,23677114
5211050,23677115
11829914,23677117
9600808,23677118
5237814,23677115
23573428,23677160
6096495,8954883
17745054,23677112
14003894,23677117
23034820,23677115
19235551,23677111
18167909,23677118
23310729,23677115
13209792,23677117
16620620,23677117
4243218,23677117
9097634,23677143
9855266,23677125
21958225,23677116
14328475,23677119
16127527,23677119
9450877,23677117
947498,23677119
4725106,23677114
2181819,23677114
16788109,23677114
9190596,23677115
4460124,23677131
4170423,23677115
8313250,23677119
4382679,23677118
13250019,23677117
404604,23677119
8021253,23677116
17870455,23677114
12205307,23677114
20093293,23677115
19489486,23677145
20061398,23677111
17711309,23677116
14280705,23677114
13226335,23677118
23668747,23677118
20782600,23677117
3268382,23677115
896546,23677119
2043962,23677111
7020624,23677115
11150733,23677118
21318419,23677114
16484421,23677115
130471,23677114
3903108,23677115
19738435,23677112
15316977,23677115
6730086,23677113
852930,23677114
22081944,23677114
21750319,23677111
7222144,23677111
10277588,23677119
14738925,23677114
17585359,23677114
8740082,23677116
8232719,23677112
2252633,23677136
9650351,23677118
18263655,23677118
10704549,23677111
2346148,23677117
11133959,23677116
17546383,23677116
16709195,23677118
4280990,23677119
8330861,23677114
13548111,23677118
8756308,23677115
20486658,23677115
7116269,23677114
1010781,23677114
4312196,23677118
6296988,23677116
6825616,23677161
4992357,23677115
19861528,23677113
12575599,23677112
11409313,23677116
1687025,23677160
1200167,23677117
14596581,23677119
2548748,23677118
10708563,23677123
21490326,23677116
17333669,23677128
7123289,23677116
510823,23677114
4153099,23677114
18892651,23677116
9666237,23677116
8334652,23677115
20471414,23677118
8917653,23677112
10152606,23677116
4972660,23677113
22576072,23677114
17796528,23677119
2318358,23677132
23400965,23677116
19678454,23677117
7611032,23677118
3033209,23677119
5827871,23677116
11279088,23677112
1316914,23677119
7243145,23677117
9110482,23677111
13658392,23677133
21218713,23677117
8142662,23677114
20326398,23677112
